Entity ID,Entity Contentful Link,Entity Name,Content Type,Field,Parent Page Entity ID,Parent Page Type,Parent Page Contentful Link,Parent Page Name,Parent page slug,full /en/ link,quadient.com,mail.quadient.com,match flag,final redirect path,fallback redirect
1CcLngrk6HV4P9Tsm63qDj,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,resourcePage,introduction,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/blog/how-customer-communications-management-systems-create-better-customer-experiences,,,,,
1CcLngrk6HV4P9Tsm63qDj,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,resourcePage,introduction,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/blog/why-customer-experience-matters-more-every-day,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/blog/do-customers-preferred-channels-communication-matter,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/blog/how-customer-communications-management-systems-create-better-customer-experiences,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/blog/hyper-personalization-why-banks-and-insurance-companies-are-sitting-goldmine,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/blog/not-so-lovely-spam-not-so-wonderful-spam,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-communication-management,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-communication-management/choosing-your-customer-communication-channels,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-communication-management/choosing-your-customer-communication-software,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-communication-management/customer-communication-management-strategy-guide,,,,,
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-journey,,,,,
3ihoPFvSyUZKKqHJTXKu8P,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3ihoPFvSyUZKKqHJTXKu8P,Top 5 KPIs for accounts payable departments,richTextBlock,content,1zeAOhhwae6IHUiD2cBW1w,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1zeAOhhwae6IHUiD2cBW1w,Top 5 KPIs for accounts payable departments,en-US=blog/top-5-kpis-accounts-payable-departments; fr-FR=blog/top-5-des-kpi-pour-les-départements-des-comptes-fournisseurs,/en/resources/gateway-property-management-welcomes-cost-and-time-savings-beanworks,,,,,
50nUwQf4KkFexpHEihEGuG,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/50nUwQf4KkFexpHEihEGuG,Streamline your transformation with these tips for aligning with IT teams (en-US),ctaItem,fallbackUrl,4fmdIVXSYJ3ffqS1HUnr1z,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4fmdIVXSYJ3ffqS1HUnr1z,Top takeaways: How to manage the challenges of digital transformation at scale,learn/customer-communications/manage-challenges-digital-change-scale,/en/resources/how-win-rapidly-changing-cx-landscape,,,,,
4fmdIVXSYJ3ffqS1HUnr1z,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4fmdIVXSYJ3ffqS1HUnr1z,Top takeaways: How to manage the challenges of digital transformation at scale,resourcePage,introduction,4fmdIVXSYJ3ffqS1HUnr1z,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4fmdIVXSYJ3ffqS1HUnr1z,Top takeaways: How to manage the challenges of digital transformation at scale,learn/customer-communications/manage-challenges-digital-change-scale,/en/blog/using-digital-transformation-deliver-better-customer-experience,,,,,
32aFRSKNH4VzwtVySfshNT,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/32aFRSKNH4VzwtVySfshNT,Transaction Mail Maturity Model Infographic,richTextBlock,content,5DHlthZNuUEyUVAf5ht97L,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5DHlthZNuUEyUVAf5ht97L,Transaction Mail Maturity Model Infographic,ebooks-papers/transaction-mail-maturity-model-infographic,/en/resources/print-shop-high-margin-mail-guide,,,,,
2wwFJ73ySO562n4oSx4byW,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2wwFJ73ySO562n4oSx4byW,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,richTextBlock,content,6I3VLEEwXAEbMWAKsHgzaN,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6I3VLEEwXAEbMWAKsHgzaN,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,en-US=blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module; fr-FR=blog/transformez-vos-rapports-poste-client-avec-le-module-business-intelligence-bi-de-quadient-comptes-clients,/en/ar-automation/request-a-demo,,,,,
2wwFJ73ySO562n4oSx4byW,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2wwFJ73ySO562n4oSx4byW,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,richTextBlock,content,6I3VLEEwXAEbMWAKsHgzaN,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6I3VLEEwXAEbMWAKsHgzaN,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,en-US=blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module; fr-FR=blog/transformez-vos-rapports-poste-client-avec-le-module-business-intelligence-bi-de-quadient-comptes-clients,/en/resources/business-intelligence-module,,,,,
H6H6WYBKY7U2bz3OzliN3,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/H6H6WYBKY7U2bz3OzliN3,View the On-Demand Webinar about Intelligent Forms (en-US),ctaItem,fallbackUrl,1htM4a6zzws7U88rXqM4qW,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1htM4a6zzws7U88rXqM4qW,Transforming data collection with intelligent forms,en-US=learn/customer-communications/intelligent-forms; es=aprender/comunicaciones-con-el-cliente/formularios-inteligentes,/en/resources/three-ways-intelligent-forms-can-improve-your-business,,,,,
1htM4a6zzws7U88rXqM4qW,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1htM4a6zzws7U88rXqM4qW,Transforming data collection with intelligent forms,resourcePage,introduction,1htM4a6zzws7U88rXqM4qW,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1htM4a6zzws7U88rXqM4qW,Transforming data collection with intelligent forms,en-US=learn/customer-communications/intelligent-forms; es=aprender/comunicaciones-con-el-cliente/formularios-inteligentes,/en/learn/customer-communications/customer-communication-management-best-practices,,,,,
317EjezpHcY9etbitR84av,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/317EjezpHcY9etbitR84av,Download the industry guide on agile communications (en-US),ctaItem,fallbackUrl,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/resources/healthcare-payers-staying-ahead-change-agile-customer-communications,,,,,
3Po7ijxPHNz9v54isPwOsP,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,resourcePage,introduction,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/learn/customer-communications/customer-communication-management-best-practices,,,,,
4L7aig0Ggo2w5gt7Cqg2au,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4L7aig0Ggo2w5gt7Cqg2au,Transforming healthcare payer communications with CCM - Content,richTextBlock,content,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/blog/4-keys-building-compliance-cx-design,,,,,
4L7aig0Ggo2w5gt7Cqg2au,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4L7aig0Ggo2w5gt7Cqg2au,Transforming healthcare payer communications with CCM - Content,richTextBlock,content,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/blog/creating-customer-centric-culture-four-steps-get-started,,,,,
4L7aig0Ggo2w5gt7Cqg2au,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4L7aig0Ggo2w5gt7Cqg2au,Transforming healthcare payer communications with CCM - Content,richTextBlock,content,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/resources/exceeding-patients-healthcare-needs,,,,,
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employés-admettent-qu’ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dépenses,/en/ap-automation/product/expenses/,,,,,
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employés-admettent-qu’ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dépenses,/en/ap-automation/product/invoices/,,,,,
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employés-admettent-qu’ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dépenses,/en/ap-automation/product/payments/,,,,,
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employés-admettent-qu’ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dépenses,/en/blog/case-phasing-out-checks-good,,,,,
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employés-admettent-qu’ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dépenses,/en/blog/inside-job-internal-fraud-and-how-prevent-it,,,,,
6UNQi2yiPJ7Wb9leiOpMII,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6UNQi2yiPJ7Wb9leiOpMII,Find out how to improve AR management (en-US),ctaItem,fallbackUrl,6x2oiInCFpTi0JtQHaWNHb,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6x2oiInCFpTi0JtQHaWNHb,Understanding accounts receivable automation,learn/accounts-receivable/ar-automation,/en/resources/accounts-receivable-management-guide,https://www.quadient.com/en/resources/accounts-receivable-management-guide,,,https://www.quadient.com/en-us/ebooks-papers/accounts-receivable-management-guide,
N2z532bFSK5CkopfEpehB,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/N2z532bFSK5CkopfEpehB,Understanding accounts receivable automation - Content,richTextBlock,content,6x2oiInCFpTi0JtQHaWNHb,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6x2oiInCFpTi0JtQHaWNHb,Understanding accounts receivable automation,learn/accounts-receivable/ar-automation,/en/ar-automation/quadient-ar-predictive-customer-insights,,,,,
3k8E53CfiMTLjaXZ2oyxvM,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3k8E53CfiMTLjaXZ2oyxvM,Unleashing the power of document assembly software - Content,richTextBlock,content,344EhPZ56jv7aDCNxoyYQL,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/344EhPZ56jv7aDCNxoyYQL,Unleashing the power of document assembly software,learn/document-automation/document-assembly,/en/blog/where-why-and-how-document-workflow-automation-smbs,,,,,
3k8E53CfiMTLjaXZ2oyxvM,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3k8E53CfiMTLjaXZ2oyxvM,Unleashing the power of document assembly software - Content,richTextBlock,content,344EhPZ56jv7aDCNxoyYQL,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/344EhPZ56jv7aDCNxoyYQL,Unleashing the power of document assembly software,learn/document-automation/document-assembly,/en/resources/manual-document-processes-why-majority-smbs-are-still-stumbling,,,,,
nqDu8O7uYKVTNVbjRKH7E,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/nqDu8O7uYKVTNVbjRKH7E,Unlocking the power of vendor discounts,richTextBlock,content,3VQaGt0sYEZxtANFGvE4Yh,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3VQaGt0sYEZxtANFGvE4Yh,Unlocking the power of vendor discounts,en-US=blog/5-easy-ways-get-vendor-discounts; fr-FR=blog/5-façons-simples-d’obtenir-des-remises-sur-les-fournisseurs,/en/blog/3-ways-that-virtual-credit-cards-can-benefit-your-business/,,,,,
5CUAjfSzYRB724bxYFVCQF,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5CUAjfSzYRB724bxYFVCQF,Virtual credit cards and your business: Everything you need to know,richTextBlock,content,59KyliCE6NItzc9kzjbM5g,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/59KyliCE6NItzc9kzjbM5g,Virtual credit cards and your business: Everything you need to know,en-US=blog/virtual-credit-cards-and-your-business-everything-you-need-know; fr-FR=blog/les-cartes-de-crédit-virtuelles-et-votre-entreprise-tout-ce-que-vous-devez-savoir-0,/en/ar-automation/what-ach,,,,,
5CUAjfSzYRB724bxYFVCQF,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5CUAjfSzYRB724bxYFVCQF,Virtual credit cards and your business: Everything you need to know,richTextBlock,content,59KyliCE6NItzc9kzjbM5g,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/59KyliCE6NItzc9kzjbM5g,Virtual credit cards and your business: Everything you need to know,en-US=blog/virtual-credit-cards-and-your-business-everything-you-need-know; fr-FR=blog/les-cartes-de-crédit-virtuelles-et-votre-entreprise-tout-ce-que-vous-devez-savoir-0,/en/blog/most-shocking-cases-accounting-fraud-2021-and-how-protect-your-business,,,,,
5CUAjfSzYRB724bxYFVCQF,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5CUAjfSzYRB724bxYFVCQF,Virtual credit cards and your business: Everything you need to know,richTextBlock,content,59KyliCE6NItzc9kzjbM5g,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/59KyliCE6NItzc9kzjbM5g,Virtual credit cards and your business: Everything you need to know,en-US=blog/virtual-credit-cards-and-your-business-everything-you-need-know; fr-FR=blog/les-cartes-de-crédit-virtuelles-et-votre-entreprise-tout-ce-que-vous-devez-savoir-0,/en/resources/2023-and-beyond-guide-accounts-payable-professionals,,,,,
