Entity ID,Entity Contentful Link,Entity Name,Content Type,Field,Parent Page Entity ID,Parent Page Type,Parent Page Contentful Link,Parent Page Name,Parent page slug,full /en/ link,Link context summary,Replacement link,Replacement reasoning
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-communication-management/choosing-your-customer-communication-channels,"Referenced from ""Top 10 customer communication management best practices"" (resourcePage) at slug ""de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie"" via richTextBlock / content on ""Top 10 customer communication management best practices - Content"" targeting ""Choosing Customer Communication Channels in 2023"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/choosing-customer-communication-channels,"Original target is ""Choosing Customer Communication Channels in 2023"". ""Choosing your customer communication channels"" is the closest new-site match. Shared topic terms include choosing, choos, customer, communication, channels. It stays within the customer communications area. It also matches the ebook paper intent. Signals: strong title/topic token overlap; matches customer communications topic."
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-communication-management/choosing-your-customer-communication-software,"Referenced from ""Top 10 customer communication management best practices"" (resourcePage) at slug ""de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie"" via richTextBlock / content on ""Top 10 customer communication management best practices - Content"" targeting ""Choosing your CCM Software in 2026"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/choosing-customer-communication-software,"Original target is ""Choosing your CCM Software in 2026"". ""Choosing your customer communication management software"" is the closest new-site match. Shared topic terms include choosing, choos, ccm, customer, communications. It stays within the customer communications area. It also matches the ebook paper intent. Signals: strong title/topic token overlap; matches customer communications topic."
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-communication-management/customer-communication-management-strategy-guide,"Referenced from ""Top 10 customer communication management best practices"" (resourcePage) at slug ""de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie"" via richTextBlock / content on ""Top 10 customer communication management best practices - Content"" targeting ""Customer Communication Management (CCM) Strategy for 2023"".",https://prd.quadient.mmt.digital/en-us/blog/customer-communication-management,"Original target is ""Customer Communication Management (CCM) Strategy for 2023"". ""Customer Communication Management"" is the closest new-site match. Shared topic terms include customer, communication, management, communications. It stays within the customer communications area. It also matches the ebook paper intent. Signals: new terminal slug contained in old slug; new title contained in old title; strong URL token overlap; matches customer communications topic."
55ascb6dHF0yWrqH343D7m,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/55ascb6dHF0yWrqH343D7m,Top 10 customer communication management best practices - Content,richTextBlock,content,1CcLngrk6HV4P9Tsm63qDj,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CcLngrk6HV4P9Tsm63qDj,Top 10 customer communication management best practices,de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie,/en/learn/customer-journey,"Referenced from ""Top 10 customer communication management best practices"" (resourcePage) at slug ""de-DE=lernen/kundenkommunikation/best-practices-fuer-customer-communication-management; en=learn/customer-communications/customer-communication-management-best-practices; en-US=learn/customer-communications/ccm-best-practices; es=aprender/comunicacion-con-los-clientes/mejores-practicas-de-gestion-de-las-comunicaciones-con-el-cliente; fr-FR=apprendre/communication-clients/meilleures-pratiques-gestion-communication-client; it-IT=imparare/comunicazione-con-i-clienti/le-migliori-pratiche-da-seguire-nella-comunicazione-con-i-clienti; ja-JP=manabi/kasutamkomyunikeshon-kanri/kasutamakomyunikeshon-kanri-no-besutopurakutisu; nl-NL=leren/klantcommunicatie/beste-praktijken-voor-het-beheer-van-klantcommunicatie"" via richTextBlock / content on ""Top 10 customer communication management best practices - Content"" targeting ""What is Customer journey?"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/customer-journey,"Original target is ""What is Customer journey?"". ""What is customer journey?"" is the closest new-site match. Shared topic terms include customer, journey. It stays within the customer communications area. Signals: same terminal slug; same page title; strong title/topic token overlap; matches customer communications topic."
3ihoPFvSyUZKKqHJTXKu8P,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3ihoPFvSyUZKKqHJTXKu8P,Top 5 KPIs for accounts payable departments,richTextBlock,content,1zeAOhhwae6IHUiD2cBW1w,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1zeAOhhwae6IHUiD2cBW1w,Top 5 KPIs for accounts payable departments,en-US=blog/top-5-kpis-accounts-payable-departments; fr-FR=blog/top-5-des-kpi-pour-les-dÃ©partements-des-comptes-fournisseurs,/en/resources/gateway-property-management-welcomes-cost-and-time-savings-beanworks,"Referenced from ""Top 5 KPIs for accounts payable departments"" (resourcePage) at slug ""en-US=blog/top-5-kpis-accounts-payable-departments; fr-FR=blog/top-5-des-kpi-pour-les-dÃ©partements-des-comptes-fournisseurs"" via richTextBlock / content targeting ""Gateway Property Management welcomes cost and time savings with Quadient AP"".",https://prd.quadient.mmt.digital/en-us/case-studies,"Original target is ""Gateway Property Management welcomes cost and time savings with Quadient AP"". ""Case Studies"" is the closest new-site match. It stays within the accounts payable area. Signals: clearer topical replacement than automated match."
50nUwQf4KkFexpHEihEGuG,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/50nUwQf4KkFexpHEihEGuG,Streamline your transformation with these tips for aligning with IT teams (en-US),ctaItem,fallbackUrl,4fmdIVXSYJ3ffqS1HUnr1z,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4fmdIVXSYJ3ffqS1HUnr1z,Top takeaways: How to manage the challenges of digital transformation at scale,learn/customer-communications/manage-challenges-digital-change-scale,/en/resources/how-win-rapidly-changing-cx-landscape,"Referenced from ""Top takeaways: How to manage the challenges of digital transformation at scale"" (resourcePage) at slug ""learn/customer-communications/manage-challenges-digital-change-scale"" via ctaItem / fallbackUrl on ""Streamline your transformation with these tips for aligning with IT teams (en-US)"" targeting ""How to win in the rapidly changing CX landscape"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/can-quadient-meet-regional-digital-accessibility-needs,"Original target is ""How to win in the rapidly changing CX landscape"". ""Can Quadient meet your organization's accessibility needs?"" is the closest new-site match. Shared topic terms include changing, chang. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
4fmdIVXSYJ3ffqS1HUnr1z,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4fmdIVXSYJ3ffqS1HUnr1z,Top takeaways: How to manage the challenges of digital transformation at scale,resourcePage,introduction,4fmdIVXSYJ3ffqS1HUnr1z,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4fmdIVXSYJ3ffqS1HUnr1z,Top takeaways: How to manage the challenges of digital transformation at scale,learn/customer-communications/manage-challenges-digital-change-scale,/en/blog/using-digital-transformation-deliver-better-customer-experience,"Referenced from ""Top takeaways: How to manage the challenges of digital transformation at scale"" (resourcePage) at slug ""learn/customer-communications/manage-challenges-digital-change-scale"" via resourcePage / introduction targeting ""Deliver a Better Customer Experience With Digital Transformation"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/digital-transformation,"Original target is ""Deliver a Better Customer Experience With Digital Transformation"". ""Demystifying digital transformation for business success"" is the closest new-site match. Shared topic terms include customer, experience, digital, transformation. It stays within the customer communications area. It also matches the calculator intent. Signals: new terminal slug contained in old slug; strong title/topic token overlap; maps blog topic to knowledge hub article; matches customer communications topic."
32aFRSKNH4VzwtVySfshNT,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/32aFRSKNH4VzwtVySfshNT,Transaction Mail Maturity Model Infographic,richTextBlock,content,5DHlthZNuUEyUVAf5ht97L,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5DHlthZNuUEyUVAf5ht97L,Transaction Mail Maturity Model Infographic,ebooks-papers/transaction-mail-maturity-model-infographic,/en/resources/print-shop-high-margin-mail-guide,"Referenced from ""Transaction Mail Maturity Model Infographic"" (resourcePage) at slug ""ebooks-papers/transaction-mail-maturity-model-infographic"" via richTextBlock / content targeting ""Print Shop High Margin Mail Guide"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/print-shop-high-margin-mail-guide,"Original target is ""Print Shop High Margin Mail Guide"". ""The Print Shop Guide to High Margin Mail Work - eBook"" is the closest new-site match. Shared topic terms include print, shop, high, margin, mail. It also matches the infographic intent. Signals: same terminal slug; strong title/topic token overlap; matches downloadable resource type."
2wwFJ73ySO562n4oSx4byW,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2wwFJ73ySO562n4oSx4byW,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,richTextBlock,content,6I3VLEEwXAEbMWAKsHgzaN,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6I3VLEEwXAEbMWAKsHgzaN,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,en-US=blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module; fr-FR=blog/transformez-vos-rapports-poste-client-avec-le-module-business-intelligence-bi-de-quadient-comptes-clients,/en/ar-automation/request-a-demo,"Referenced from ""Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module"" (resourcePage) at slug ""en-US=blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module; fr-FR=blog/transformez-vos-rapports-poste-client-avec-le-module-business-intelligence-bi-de-quadient-comptes-clients"" via richTextBlock / content targeting ""Quadient AR Request a Demo"".",https://prd.quadient.mmt.digital/en-us/blog/community-summit-future-ap-and-ar-automation,"Original target is ""Quadient AR Request a Demo"". ""Community Summit 2025: The Future of AP and AR Automation"" is the closest new-site match. Shared topic terms include accounts, receivable, automation. It stays within the accounts payable area. It also matches the analyst report intent. Signals: strong title/topic token overlap; matches accounts payable topic."
2wwFJ73ySO562n4oSx4byW,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2wwFJ73ySO562n4oSx4byW,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,richTextBlock,content,6I3VLEEwXAEbMWAKsHgzaN,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6I3VLEEwXAEbMWAKsHgzaN,Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module,en-US=blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module; fr-FR=blog/transformez-vos-rapports-poste-client-avec-le-module-business-intelligence-bi-de-quadient-comptes-clients,/en/resources/business-intelligence-module,"Referenced from ""Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module"" (resourcePage) at slug ""en-US=blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module; fr-FR=blog/transformez-vos-rapports-poste-client-avec-le-module-business-intelligence-bi-de-quadient-comptes-clients"" via richTextBlock / content targeting ""Quadient AR business intelligence module"".",https://prd.quadient.mmt.digital/en-us/blog/transform-your-ar-reporting-yaypays-business-intelligence-bi-module,"Original target is ""Quadient AR business intelligence module"". ""Transform Your AR Reporting With YayPay's Business Intelligence (BI) Module"" is the closest new-site match. Shared topic terms include accounts, receivable, business, busines, intelligence. It stays within the accounts receivable area. Signals: strong title/topic token overlap; matches accounts receivable topic."
H6H6WYBKY7U2bz3OzliN3,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/H6H6WYBKY7U2bz3OzliN3,View the On-Demand Webinar about Intelligent Forms (en-US),ctaItem,fallbackUrl,1htM4a6zzws7U88rXqM4qW,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1htM4a6zzws7U88rXqM4qW,Transforming data collection with intelligent forms,en-US=learn/customer-communications/intelligent-forms; es=aprender/comunicaciones-con-el-cliente/formularios-inteligentes,/en/resources/three-ways-intelligent-forms-can-improve-your-business,"Referenced from ""Transforming data collection with intelligent forms"" (resourcePage) at slug ""en-US=learn/customer-communications/intelligent-forms; es=aprender/comunicaciones-con-el-cliente/formularios-inteligentes"" via ctaItem / fallbackUrl on ""View the On-Demand Webinar about Intelligent Forms (en-US)"" targeting ""Three ways intelligent forms can improve your business"".",https://prd.quadient.mmt.digital/en-us/webinar-events/three-ways-intelligent-forms-can-improve-your-business,"Original target is ""Three ways intelligent forms can improve your business"". ""Three ways intelligent forms can improve your business"" is the closest new-site match. Shared topic terms include three, intelligent, forms, form, improve. It stays within the customer communications area. It also matches the webinar intent. Signals: same terminal slug; same page title; strong title/topic token overlap; matches webinar resource type; matches customer communications topic."
317EjezpHcY9etbitR84av,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/317EjezpHcY9etbitR84av,Download the industry guide on agile communications (en-US),ctaItem,fallbackUrl,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/resources/healthcare-payers-staying-ahead-change-agile-customer-communications,"Referenced from ""Transforming healthcare payer communications with CCM"" (resourcePage) at slug ""en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica"" via ctaItem / fallbackUrl on ""Download the industry guide on agile communications (en-US)"" targeting ""Healthcare Payers: Staying Ahead of Change with Agile Customer Communications"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/should-your-customer-communications-be-managed-cloud,"Original target is ""Healthcare Payers: Staying Ahead of Change with Agile Customer Communications"". ""Should your customer communications be managed in the cloud?"" is the closest new-site match. Shared topic terms include healthcare, customer, communications, communication. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
4L7aig0Ggo2w5gt7Cqg2au,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4L7aig0Ggo2w5gt7Cqg2au,Transforming healthcare payer communications with CCM - Content,richTextBlock,content,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/blog/4-keys-building-compliance-cx-design,"Referenced from ""Transforming healthcare payer communications with CCM"" (resourcePage) at slug ""en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica"" via richTextBlock / content on ""Transforming healthcare payer communications with CCM - Content"" targeting ""4 Keys to Building Compliance into CX Design"".",https://prd.quadient.mmt.digital/en-us/blog/building-future-ready-human-services-organization-modern-communication-solutions,"Original target is ""4 Keys to Building Compliance into CX Design"". ""Building a Future-Ready Human Services Organization with Modern Communication Solutions"" is the closest new-site match. Shared topic terms include building, build, blog. It stays within the customer communications area. It also matches the ebook paper intent. Signals: strong URL token overlap; keeps blog/article destination type; matches customer communications topic."
4L7aig0Ggo2w5gt7Cqg2au,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4L7aig0Ggo2w5gt7Cqg2au,Transforming healthcare payer communications with CCM - Content,richTextBlock,content,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/blog/creating-customer-centric-culture-four-steps-get-started,"Referenced from ""Transforming healthcare payer communications with CCM"" (resourcePage) at slug ""en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica"" via richTextBlock / content on ""Transforming healthcare payer communications with CCM - Content"" targeting ""4 Steps to Creating a Customer-Centric Culture"".",https://prd.quadient.mmt.digital/en-us/blog/four-steps-improving-insurance-policyholder-customer-experience,"Original target is ""4 Steps to Creating a Customer-Centric Culture"". ""Four steps for improving insurance policyholder customer experience"" is the closest new-site match. Shared topic terms include steps, step, customer, blog, four. It stays within the customer communications area. It also matches the blog intent. Signals: strong URL token overlap; keeps blog/article destination type; matches customer communications topic."
4L7aig0Ggo2w5gt7Cqg2au,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4L7aig0Ggo2w5gt7Cqg2au,Transforming healthcare payer communications with CCM - Content,richTextBlock,content,3Po7ijxPHNz9v54isPwOsP,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3Po7ijxPHNz9v54isPwOsP,Transforming healthcare payer communications with CCM,en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica,/en/resources/exceeding-patients-healthcare-needs,"Referenced from ""Transforming healthcare payer communications with CCM"" (resourcePage) at slug ""en-US=learn/customer-communications/ccm-for-healthcare-payers; es=aprender/comunicaciones-con-el-cliente/ccm-atencion-medica"" via richTextBlock / content on ""Transforming healthcare payer communications with CCM - Content"" targeting ""Exceeding Patients Healthcare Needs"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-for-healthcare-payers,"Original target is ""Exceeding Patients Healthcare Needs"". ""Transforming healthcare payer communications with CCM"" is the closest new-site match. Shared topic terms include healthcare. It stays within the customer communications area. Signals: clearer topical replacement than automated match."
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses,/en/ap-automation/product/expenses/,"Referenced from ""Uncover the true cost of manual expense claims"" (resourcePage) at slug ""en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses"" via richTextBlock / content targeting ""Automated Expense Management Software"".",https://prd.quadient.mmt.digital/en-us/blog/expense-management-software-what-it-and-why-does-it-matter,"Original target is ""Automated Expense Management Software"". ""Expense Management Software: What Is It and Why Does It Matter?"" is the closest new-site match. Shared topic terms include expense, management, software, accounts, payable. It stays within the accounts payable area. Signals: strong title/topic token overlap; matches accounts payable topic."
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses,/en/ap-automation/product/invoices/,"Referenced from ""Uncover the true cost of manual expense claims"" (resourcePage) at slug ""en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses"" via richTextBlock / content targeting ""Accounts Payable Automation Software"".",https://prd.quadient.mmt.digital/en-us/blog/what-look-ap-automation-software,"Original target is ""Accounts Payable Automation Software"". ""A Buyer’s Guide: How to Choose Your Accounts Payable Automation Software"" is the closest new-site match. Shared topic terms include accounts, account, payable, automation, software. It stays within the accounts payable area. Signals: old title contained in new title; strong title/topic token overlap; matches accounts payable topic."
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses,/en/ap-automation/product/payments/,"Referenced from ""Uncover the true cost of manual expense claims"" (resourcePage) at slug ""en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses"" via richTextBlock / content targeting ""Vendor Payment Automation & AP Software"".",https://prd.quadient.mmt.digital/en-us/blog/empower-ap-real-time-vendor-payment-updates,"Original target is ""Vendor Payment Automation & AP Software"". ""Elevate your vendor payment workflows with automated AP"" is the closest new-site match. Shared topic terms include vendor, payment, automation, accounts, payable. It stays within the accounts payable area. Signals: strong title/topic token overlap; matches accounts payable topic."
6RhyObIh9kXbDsvm4wihWU,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6RhyObIh9kXbDsvm4wihWU,Uncover the true cost of manual expense claims,richTextBlock,content,38tbajnyiYjIh33d2uAGRq,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/38tbajnyiYjIh33d2uAGRq,Uncover the true cost of manual expense claims,en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses,/en/blog/case-phasing-out-checks-good,"Referenced from ""Uncover the true cost of manual expense claims"" (resourcePage) at slug ""en-US=blog/85-employees-admit-sometimes-lying-about-expense-claims; fr-FR=blog/85-des-employÃ©s-admettent-quâ€™ils-mentent-parfois-au-sujet-des-demandes-de-remboursement-de-dÃ©penses"" via richTextBlock / content targeting ""The Case For Phasing Out Checks For Good"".",https://prd.quadient.mmt.digital/en-us/blog/how-perform-health-check-your-accounts-payable,"Original target is ""The Case For Phasing Out Checks For Good"". ""How to perform a health check on your accounts payable"" is the closest new-site match. Shared topic terms include out, check, blog. It stays within the accounts payable area. It also matches the ebook paper intent. Signals: keeps blog/article destination type; matches accounts payable topic."
